name	batch01_QC01	batch01_QC02	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
416.30205	12315	11138	11335	105790	3432.8	41702	11255	8051.1	51329	2995	54905	0	12342	52603	56447	4959.2	5233.6	10213	8656.8	57993	6149	102250	11951	88214	7227.8	11336	54645	56250	11528	5931.6	43028	0	80931	4514.7	8469.8	47088	46536	5437.9	8829.3	49213	12053	4182.3	8174.1	57158	11352	134160	15095	90560	4338.7	5465.2	57354	56281	15543	12904	40806	4292.2	56075	0	12138	40878	40778	7902.6	5438.1	46483	11601	4904	0	60957	9693.8	124030	10749	75650	5008.1	8843.8	62088	9955.6	8771.7	7458.8	69309	0	10714	189000	60240	6076.4	0	45572	10988	7008	57550	17718	10591	16579	7630.2	4801.8	64212	51072	14025	8918	36557	65395	14817	64933	53759	15764	5750.3	7369.2	87453	15276	12348	5172.2	43886	12460	7265.2	54919	3693.1	85632	3908.5	18193	47337	36489	6583.2	39719	15455	10027	0	64386	103510	18885	11975	148790	5072.7	7737.4	108980	93172	20187	45063	6431.3	71530	0	14581	59738	11087	11572	58887	18838	5886.5	0	10666	152290	16669	115950	7223.1	10083	61276	96099	16229	11535	45420	6762.3	94720	0	16435	56132	6475.2	5492.7	11997	13525	8473.6	75084	8657.5	125360	14424
205.09467	9122.8	7822.4	8319.3	3092.6	4307.6	0	7724.6	0	4373.5	8080.4	9428.8	5068.6	11115	8739.6	5890.3	5904.5	7046.1	5299	7098.4	6048	5827.8	9815.7	8396.8	7574.4	5903.6	6228.6	4320.3	6355.3	8396.6	4430.5	3598.7	6762.9	10777	8848.3	8502.2	8401.3	4510.8	3311.6	6842.4	4918.1	0	5351.6	7861.9	6827.5	6298.8	9880.7	7698.2	6624.9	6351.2	5768.8	4934.8	5908.6	5472.7	4999.3	6277.9	6289.4	10024	7936.2	8585.1	11577	6902.2	6446.4	8780.3	7264.8	6714.7	7866.5	7080.2	8194.5	6077.5	9739.1	7597.4	4930.1	4914.9	8366	6053.4	6242.7	4641.5	6230.1	9144.8	10577	8450.9	10392	7065.6	5261.6	7763.8	0	8212.9	5905.2	6701.8	7925.8	6362.8	8583.7	8896.8	6947.4	5633.1	7663.7	11001	0	0	11825	8658.3	6216.3	0	5025.1	12461	7813.5	7154.1	0	10135	6312.5	0	10438	4463.7	0	9471	11933	13475	9301.4	5880.1	3057.4	0	5110	5995.4	5227.5	0	5544.1	12642	8256.3	5346.8	5570.2	0	0	9448.3	8257.1	5401.8	5111.2	0	7533.3	8814	0	0	0	8630.3	0	4060.9	5114.6	7952.9	6251	7072.5	7803	0	7629.5	0	0	5932	3691.3	4702	0	0	6246.7	7119	0	6593.4	3958.5	0	3927.9	0	6302.2	3180	4230.5	9235.9	6302.8
233.15767	1206000	1214400	1241900	1436000	1011900	724820	1216200	1547700	1263200	1100800	1022300	1306200	1221800	862690	1047500	885980	1225700	1192000	1132800	870330	1050100	954670	1239700	1557300	1201100	1101600	1303200	742380	1217800	1575600	1235900	1138600	1187500	1383000	1152300	955180	1145600	913590	1362300	1104100	1219000	1110100	863180	871380	1029700	1057100	1200300	1473500	1167900	1100800	1347100	819960	1307300	1620200	1294000	1070500	1057800	1393600	1226100	1140600	1106700	982500	1134000	970900	1195000	1202400	925500	807010	1154000	1025300	1230000	1481800	1265100	965130	1304900	1200500	1645300	1208100	1092300	1367300	1219300	924350	1121200	955000	1230000	1014400	1154900	880350	935480	1143500	1167700	1156600	1181400	1081900	1377900	825960	1194300	1751900	1344700	1256300	1287700	1261900	1072300	1216900	1281700	954200	995330	1237300	1193200	1186600	818360	1037900	1780900	1455600	1186500	1270000	1404900	1216600	1017800	1181400	1081500	1053200	1210800	1308700	1006400	996790	1093900	1149200	1270300	1549000	1394100	1117800	1374400	834230	1339500	1401500	1179800	1196400	1538100	1297900	987690	1081100	1349400	1099100	1356500	1272000	945600	1146000	1079800	1334700	1544700	1253200	1099400	1433100	830980	1304900	1749500	1335600	1162900	1178800	1409600	1326300	1038600	1009500	1385200	1268400	1297800	904790	918210	1130600	1036200	1273800
170.05779	83990	84063	90642	93498	97499	117170	91706	74408	93765	83320	121200	57019	96503	123450	105820	92041	67693	89801	74280	71933	80467	108920	96021	116710	70843	86952	84449	110590	96522	78187	95360	79516	127640	62317	94868	121260	112620	96661	72635	104460	95350	87431	63306	68389	73686	107800	93686	102160	81298	98623	86364	113910	99019	70477	98012	76179	128950	68647	101660	141350	115980	91065	71620	95114	94505	86237	74740	69986	80909	105660	96181	112840	64213	84141	86920	101490	81633	86099	133560	58839	97127	96219	112860	79807	74529	98902	93351	71630	76748	79128	91653	87686	73684	92281	85733	120580	89126	87454	113040	139740	93961	107820	96818	84254	89948	61544	62756	91293	91444	76712	127300	76758	72089	101490	86202	127660	62374	89833	135440	137040	112470	95538	87408	75811	108590	70285	120070	87050	85560	87779	74564	93367	79499	93874	87130	112500	68403	126350	54571	91212	122220	81693	66695	96909	91628	79010	59515	77023	102290	96721	85707	62192	79221	79664	95373	91663	87185	101590	69910	108760	53976	89046	117610	73191	70721	89009	71407	64109	60792	72636	106950	88156
142.94808	76788	79738	81079	54600	48381	56170	83682	42148	63551	46278	74120	51066	86128	70637	56518	58475	76472	78550	69696	103190	53570	87518	84491	58597	53951	46519	93844	58095	87146	42459	72899	41473	79471	51289	88672	66591	64793	56848	68870	72534	81452	76210	61055	93258	56477	87662	82273	63786	54677	52117	115140	61406	88974	41685	68638	37433	77532	60288	85596	86616	58515	57249	78350	79743	92470	72807	60321	98444	51890	89570	82333	66510	81371	52555	113580	84020	42650	41149	80950	57692	86189	85271	65126	62434	93159	80266	76890	62398	99643	54102	81604	75032	50431	45378	103250	61291	76055	43117	67250	82734	74343	58338	67718	71464	72685	54354	91872	74538	74604	43274	51811	69035	37991	72097	47104	85091	55119	72708	68020	52125	48726	72215	74658	85938	49384	95182	95340	76555	73002	54728	46208	39723	79590	42682	68811	59406	32436	61348	46031	75502	53957	49762	64781	67780	73840	53268	47641	41543	72906	70696	51839	50017	42860	90028	47262	63768	35309	60919	36905	63248	42140	72972	59336	49660	64708	75382	54624	50289	87142	48087	77818	71432
427.00281	86632	86638	86244	45910	81295	56665	84518	61544	89043	63891	48481	42447	82290	57781	69461	59593	85779	85409	94889	91902	62900	54389	87416	44527	70809	74986	83612	55337	87940	62318	80656	63520	54117	49005	82402	48905	74937	69741	101090	85476	77588	88594	70399	90539	71946	46301	85859	40117	69408	81441	75960	54847	78765	65179	87966	59116	45071	61000	77817	64375	75095	75913	86081	84010	85106	89089	78453	80147	61584	48495	81808	41384	70911	64376	75317	70397	64974	59259	57343	57066	84265	52686	66495	72820	97192	81467	73757	80683	89494	64489	70667	81471	62489	72557	75321	51735	83797	57372	87068	60692	81643	79418	86601	84578	87151	75035	70059	74099	69613	76279	54300	81939	57339	82397	67035	61340	54627	78945	56903	63824	65040	82399	88128	98162	74237	60078	57664	81451	136340	75703	117150	110910	121210	83012	132250	149660	86115	84414	90704	124190	84950	108120	132590	132320	124260	126140	108770	91144	74988	127000	60869	94040	110220	131630	73230	124290	85009	141660	79632	80473	76575	123590	101110	106530	129910	122490	137500	108350	122820	86290	76589	119940
379.89814	21620	20695	23618	0	6280.6	9320.6	24716	4728.6	9222.5	5311.6	5679.9	11758	19248	21642	7468.6	0	13052	17987	8510.2	0	11307	25455	22399	2987.9	6294.2	6396.7	3664	9443.3	19604	7489.3	9701.1	11780	4187	9571.3	24508	18894	9748.8	7586.5	12233	0	15608	7138.1	11160	3076.4	12658	20142	18793	0	12090	0	4807	8332.8	21623	4749.5	10121	10839	5008.2	17524	21568	23695	9142.6	6576.2	9839.7	0	20459	5367.5	16897	3626.7	14314	20651	20827	3307.4	9824.4	0	5085	17749	5923.4	10803	0	11798	23073	16098	9344.9	4978	13568	3422.8	13964	13387	3871.5	10691	16740	21418	8106.6	3037.6	8547.4	7290.1	21770	4636.5	9764	0	21490	8689.4	4694.5	19494	7490	16588	0	20111	21902	12178	11130	23460	6590.9	8665.9	7543.3	0	11960	17644	22070	11036	8667	4444.7	22563	6183.8	16525	0	24635	20044	22289	0	14033	0	0	4678.8	17784	8555.9	11142	6325.9	12667	22151	23597	0	6488.3	6840.2	19370	4799.1	10506	6309.7	17497	21508	0	10510	4943.2	0	5957.3	21081	6285.1	11178	13029	5688.2	11231	14840	26212	6610.1	0	21303	0	13605	0	4887	24859	20607
123.01286	7826.4	6607.9	5298.4	0	9321.4	8220	6055.3	7694.2	4649.5	15248	7783.7	9044.2	6578.6	8255.8	0	8805.5	8405.6	4801.1	7975.9	6422.9	7263.2	7946.9	6269.6	7465.6	6588.7	6887.4	4955.6	8576.3	6589.4	17319	7686.1	7488.5	6215.6	8705.8	8677.3	8568.8	9443.5	7430.2	5791.6	8220.4	8400.8	4828.7	7685.5	7396.1	10798	6264	6445.3	9292.7	9194.5	9284.3	6226.9	6325.6	5551.3	4164.9	4707.9	5040.9	7506.2	9881.2	5871.6	4722.3	5013.8	8696	9537.7	7108.9	6185.2	5389.7	7726	6601.8	9977.5	7983.2	6320.7	9273.1	5240.6	9140.1	5919.8	7826.6	8371	6864.2	7900.5	8092.5	5785.7	8728.1	7716.2	8090.7	8032.9	8024.3	11360	7224.6	7782.7	4743.7	9472.2	6273.3	10546	6567.7	7345.1	6897	6211.6	6189.6	5811.1	8439.3	9391.5	5571.9	6493.3	7093.9	5698.6	4397.3	4958.4	7203.7	9053.9	8775.6	5026	10012	7901.7	8606.1	5224.8	6087.3	10395	6508.3	7231.7	9477.5	6468.6	8194	0	3401.5	3132.8	8020.1	6116.6	8007.7	5580.6	3229.6	0	0	0	4586.7	0	0	0	4273.6	3245.6	10737	5041.4	0	0	0	3442.8	0	2980.6	2561.4	5186.4	2859.1	0	0	0	0	0	0	0	0	0	2780	0	0	2353.5	4490	0	0	6196.7	2809.6	0	0	0	0
215.01622	20516	25433	22732	108030	35418	15189	28759	32125	27463	30626	44704	14827	30486	38710	54711	54779	26550	27696	39203	26938	23412	30321	27975	117530	47387	34779	25016	16575	24166	26414	28003	26224	57364	0	28685	37391	56587	56967	30252	38297	22871	40842	53911	23508	20074	33068	31992	110690	51257	37847	23637	17060	25019	27933	26926	24740	53496	13039	25747	39993	57897	47600	32551	39390	28221	38523	43545	25848	23435	37466	27164	114000	52989	40923	27365	27056	28884	26857	50951	0	25474	41039	50841	52076	28997	36756	30005	48306	25728	26274	31659	23709	45430	42618	25888	13390	24433	22024	27633	62593	29110	49862	31449	25196	210270	42172	22077	29703	26263	42867	0	28711	30341	27538	33850	41942	16422	34850	42009	34054	36148	32327	25792	43518	16994	26377	41529	29348	23702	120200	37437	30822	24280	8372.9	21739	30193	19578	34042	13635	21667	26519	41904	23032	31385	19409	31947	36835	20820	33061	18882	93868	34963	31698	30483	12361	20230	24474	22595	22046	37921	0	21105	25219	38403	26128	23156	32509	36903	23085	23677	31353	23967
471.06169	110620	100490	115920	10513	151980	34780	117260	182630	55817	174340	54232	149440	105800	69758	61882	101360	171720	112210	86483	16459	179270	65147	116740	14207	136350	147880	91553	36063	113800	196290	61977	133290	61854	133070	123070	71067	76337	105600	160670	65103	113330	89113	115100	22486	175180	50109	103340	12230	123940	144080	81137	38386	113660	171360	70553	134450	56069	191450	113020	95576	80394	104750	167420	79700	106220	76621	93527	29399	140210	56495	111170	13133	114600	115290	76136	121530	187270	143550	54829	122060	113080	42722	69010	89496	160070	86557	104470	97764	24512	150000	106420	95649	131590	124790	69312	40789	104660	169810	12169	65623	97078	58793	71324	100580	78162	116420	12822	100580	100130	146680	28240	118950	154230	73431	169490	55043	200600	94719	99660	59446	88275	59841	107520	79057	56294	16016	54825	97038	118050	13008	164890	138890	74427	38649	119790	83068	178340	54815	196710	125870	88134	89483	96044	86314	118340	84490	114680	190090	67800	127100	12089	125940	154150	90667	34706	128580	200090	77756	160030	45630	185840	121230	92925	106670	188220	118630	82985	120430	24305	157970	73374	125430
373.03326	4072.9	5458.5	4579.1	7388.1	5416.6	4800.6	4151.1	8003.7	2212.9	10307	0	6887.7	5557.8	4663.2	3912.6	5367.4	5109.7	3130	5718.7	0	7376.5	3870.7	3824.6	6797	5374.8	4588.8	0	7077.6	3329.7	6520.2	0	8060.9	0	2633.9	4543	3527.8	5206.1	7007.7	5999	2373.8	0	5285.7	7277.5	0	5827.4	4419.2	4449.7	4549.6	5804.6	4678.5	0	6350.2	0	5241.8	5081.5	5254	0	7189.6	2413.1	4526.2	5992.9	5779.7	4745.7	0	4623.4	4628.4	0	0	4536.8	3972.2	4835.6	2800.6	7564.4	5811.7	0	4561.4	5374.7	7375.5	1705.1	4799.4	4215.9	0	6016.5	4162.5	4501.9	3219.1	3403.1	6057.6	0	6741.6	4972.3	5676.5	7445.3	6625.1	0	0	8088.4	7747.8	0	4391.5	6981.8	4619.7	4511.8	6833.3	4026.3	7062.6	0	7714.5	5732	6109.3	6267.8	6084.6	7462.4	1960.1	8464.7	0	7905.1	7137.4	5391.5	2627.9	5783.7	0	4417.1	7553.2	5501.8	0	7167.8	7237.4	7629.5	11589	11413	10523	0	0	7432.5	5849.8	10247	0	8656	7094.6	6434.1	8305.7	7893.1	4646	7523.7	7431	6228.1	7496	7326.3	7707.7	6080.9	0	8910.1	4567.2	7265.6	5993.9	10418	0	9074.2	3217.7	7392.4	6417.6	8438.8	6713.2	8915.7	5892.9	4407.6	9112.4	3542	7630.2	3271.6	7667.9
205.1292	53618	52752	57191	44423	55236	41062	55977	62717	59048	57278	42582	48870	56377	50462	45254	38610	63797	60685	43179	42749	33232	40815	63310	45979	62526	56061	40980	39035	60062	65205	68057	55682	46032	53710	54744	51830	50677	37306	67257	59910	57952	44993	29478	41050	37570	44322	59233	43412	55868	56473	48224	43982	62595	61367	62627	58440	47160	49552	60455	57320	48121	39934	52332	67153	62091	47234	38809	46943	30041	42852	58516	45978	62774	51285	50849	54999	65166	63743	45664	52373	57736	58128	47855	39610	56489	74192	57269	33137	42865	39160	57818	56136	62889	57886	46180	37540	59076	70950	71155	46912	59166	54605	63813	56901	51325	35209	42080	60107	55481	57328	40242	50793	70438	77153	59804	49840	62330	54514	53860	50773	36328	70672	57792	56900	38067	49162	44373	56406	59529	55654	63499	64025	46414	49196	61336	68329	62653	49021	60411	61616	53252	41547	66047	70310	68810	54154	35727	40496	37731	61220	47113	65456	58432	53107	44713	61806	68891	69093	61439	47363	60714	66111	59640	41463	67617	61534	57690	34308	44843	39344	44488	63510
324.86548	26531	24465	25547	0	20858	25002	20141	0	25674	0	26881	0	24224	26804	29822	14808	0	24251	21046	29716	0	16823	21536	20183	13955	15051	44365	24423	26549	19699	30645	11553	24465	0	28750	21360	29255	19235	14396	26010	23250	21523	0	35154	0	12433	17496	19629	14843	13131	41809	19271	26317	0	28962	16181	27388	20875	25461	31101	24104	19690	11638	26743	22767	27395	17235	32889	16365	16531	23165	20599	15459	15246	41230	18972	9496.5	15773	27154	9185.7	24233	18096	26340	0	16000	32764	19972	0	34298	10645	23070	23430	0	14260	32695	23070	16996	13024	30242	24151	21265	26936	33076	18549	19633	0	27894	16864	20365	0	18993	20771	8298.2	30366	16849	28765	0	16137	29710	29323	11402	35457	24603	14059	0	33035	22951	19943	32183	20544	0	0	38482	18593	22780	38743	15576	37202	0	33800	32520	19678	0	33785	28700	23342	11761	19413	24434	33442	14168	14538	0	47980	20282	32289	0	45403	10174	27751	14165	26338	38663	25061	14716	38105	13753	0	43896	11481	29438	30905
176.00503	48025	51841	47476	112790	6549.8	65324	43442	9114.1	56876	0	77570	8719	42552	62351	54680	0	6417.5	39846	8758.6	61132	11243	127360	45602	114150	0	9623.7	81513	64670	45931	8403.6	53699	7647.5	103680	4234.9	38457	58432	63215	6810.1	8943	58278	45008	5136.5	4251.9	58274	9767.2	128380	42858	106210	4665	8111.7	84133	72247	49031	11117	56821	8063	81997	0	46954	74467	59188	5393.5	0	51079	46570	8918.4	9328.5	60623	7313.2	117750	45794	103480	5796.8	9093.7	77531	41025	9281.8	8080.9	84398	4351.6	45929	58441	58898	7485.7	5310.2	49571	42932	4752.7	63391	12481	47785	51610	6610.1	9838.7	95496	72425	54973	13336	62224	88900	55885	59259	64685	53913	9230.2	5675.6	63638	49386	64775	9534.1	116480	50105	8557.8	47971	9397.6	113420	0	58218	71380	88234	12607	63135	56283	8462.7	10635	45949	152700	53963	44935	102250	0	10453	87507	69591	49103	61079	0	105580	0	52627	61107	5999.7	0	56445	46428	8148.6	5494.5	8635.7	128010	49856	103550	0	5177.4	92187	65939	46334	6643	54117	0	86991	4534.5	48282	67766	10534	0	49232	0	5549.3	62583	7193.4	119640	46464
454.16015	23103	23523	26904	13279	35664	37548	23534	31644	21654	33311	34745	21032	28422	19128	19362	31810	18147	25137	30400	16094	24338	21182	22427	14736	32755	42948	26923	37039	26474	27805	26953	23352	34867	15288	21865	23537	19788	25770	21414	16618	27164	27769	25532	21870	26531	14002	22406	14833	27099	36602	27718	42364	26016	31803	26776	28858	29262	15831	22213	25077	22949	29462	24405	24914	21574	23015	12577	26501	19459	17715	23452	12116	25811	33530	27251	30217	28803	31811	34571	14272	19427	19132	17860	29125	17771	24183	23948	16046	20487	22581	23164	17706	31248	34441	23225	35628	21482	23443	0	50498	21246	18059	15097	21088	18878	21627	12130	19768	17664	22338	17284	18530	30393	32716	32788	30724	20842	18949	26007	0	12776	7584.1	19286	24694	0	17991	12787	22241	29858	29041	43929	39630	38530	63937	34815	38284	32743	34069	29536	33046	29368	32008	18000	26162	34660	32400	26143	31227	25915	33234	14811	33142	52144	46259	56191	32392	42263	37158	32821	43387	26723	38147	29882	39767	27437	31700	41478	26981	34208	32350	23765	30975
149.02951	37876	29754	31289	30874	30913	33557	32295	39512	31676	47339	38044	52000	38549	39456	27096	39149	35605	32439	29268	36342	32163	37818	39146	42386	45404	30050	24727	39337	34393	37588	36193	37846	34570	39380	40956	43786	35129	46708	47932	42648	38103	36711	34145	34594	38548	36930	41710	49559	50389	38382	40212	40365	39434	34120	31152	29433	40377	39028	31628	58455	36458	40079	51818	49314	30106	35815	35399	32751	43240	35605	32282	39107	38510	37853	30471	42431	39447	36192	40338	45591	39869	35550	36613	45807	40061	44359	47912	41124	39457	33238	39477	61898	45578	39085	42161	40797	57993	49768	45666	40418	43070	30587	33827	50239	33516	31000	30295	42670	40427	39979	43802	40285	24175	14713	30986	26814	45994	35562	32334	41815	38844	32875	43652	28986	42904	18326	28841	34146	32840	36326	32975	31023	24040	30330	29631	43333	36009	35930	58267	36905	48362	30138	33898	35033	27994	35293	23852	37669	31804	36761	29060	29433	29249	35998	27921	18400	28658	21063	27349	19221	37525	27596	30999	29392	39770	32923	29378	26870	34787	46542	32897	31180
317.03903	37879	41819	38337	0	0	14746	42042	20546	23949	24055	0	22820	42089	24669	25627	0	39406	41807	0	0	29636	35520	40930	0	27849	0	26564	11805	45120	19664	20105	22169	23612	27444	40027	25895	29991	0	34576	30378	43935	0	23909	14554	26477	29817	42780	0	28521	15447	31934	0	41347	11891	18905	13884	19285	31371	35198	28592	24617	0	40338	32508	42752	0	15084	17317	21456	26860	38481	7906.8	27254	0	26962	41024	25197	22473	21987	25847	39777	16252	28106	0	37543	31288	37776	23318	11290	22354	38961	39241	16320	17822	24696	8589.1	33693	17407	19723	22600	34320	26690	32035	34783	0	25107	0	33998	29594	0	13935	36589	18303	18700	11098	19792	32299	0	27168	25738	11929	30214	40076	19280	0	0	34062	36455	44403	12437	28552	0	33202	0	41876	27413	15104	26498	20621	42047	27433	0	45623	34967	37865	14620	31930	30764	39867	39502	0	24695	0	41067	0	40456	15640	12983	0	22255	28250	34282	0	11165	54200	38319	15400	30011	0	26760	34697	38811
466.30425	51517	49232	50964	85843	155800	173070	53502	123730	126270	94602	92458	75526	48644	90471	75594	117580	86796	48569	133630	128350	107050	87050	57445	90795	106740	174830	167470	192980	53268	138320	114960	124430	120500	95874	55594	94085	87072	147070	81636	61446	40069	118610	74998	142350	123630	100760	53170	101840	85762	166470	163140	188150	53795	138750	122460	142880	109590	110000	54441	92961	79632	139570	58498	56955	54648	143570	96106	142190	96385	95775	48981	93812	102460	137260	156510	40877	150070	103770	97081	107180	57054	92522	83476	139480	71881	67823	42463	103500	150810	103290	50820	74304	124020	137930	166470	223920	47740	144770	111790	83299	52504	103280	74983	59964	112550	96594	145860	50484	61683	114840	197280	64820	122770	125720	117510	136980	96079	67602	109930	106900	185490	90338	70661	136460	118530	140030	84874	67635	87935	123810	160780	277030	206890	292610	94825	150360	231370	229890	192330	96509	147010	236380	124360	132550	92477	222130	175250	216080	148410	87508	173720	216220	273090	224780	345730	92742	226610	209300	215780	177000	200590	82986	184360	247280	138070	91809	235770	178630	225620	167930	152690	84317
473.10482	21701	19543	19122	47259	23487	25319	21877	15948	11467	20450	19156	18263	19677	29391	19415	17472	14247	23911	17643	16089	19813	37806	20477	48607	14842	24964	4074.6	26906	19937	16338	10707	20096	22429	20612	21664	29775	21960	24927	13848	11761	19588	20084	23564	15692	19361	36247	18696	47052	14902	23960	7680.1	26525	21116	14917	12169	20618	18509	25532	22100	32299	21422	18363	13759	15101	21599	17068	25792	17461	14420	36427	20820	50136	13959	20819	6997.7	21900	17896	15453	19365	22505	22021	24852	20835	17429	17877	15949	21101	25722	18093	14099	19522	19309	15825	21500	3404.3	27561	19521	14604	11956	19049	19912	18260	15039	18503	16640	23468	14652	18596	19065	14227	22042	22924	15688	14100	18125	18681	27026	16864	34611	18401	19495	18317	23667	17504	25402	17836	37245	17845	24770	51095	18450	23321	8213.5	23392	22504	7015.1	19830	22466	22473	25753	30173	20396	15226	17882	23940	18817	26355	19251	36844	24829	48364	17975	23885	9112.1	23689	25143	15580	12780	18144	20171	23442	23869	34309	20758	16644	24925	21815	28223	16849	15179	43045	20752
376.94127	12426	12490	14913	23682	13046	17800	13268	4674.5	10460	6056.6	16548	0	11763	11534	12673	10990	0	13649	10670	9324.8	8837.1	17547	13553	22620	8848.1	6076.1	17604	18496	12173	8015.1	11207	9087.8	13617	4965.8	13803	0	13079	9398.2	0	8114.7	8922.6	15161	4831.5	14096	8200.9	14315	9733.4	22122	7660	10738	15874	15355	9852.4	5922.4	7639	7230.8	15778	7062.4	11249	12365	11134	8733.4	0	8171.8	11767	13234	10080	13311	5817.1	13011	10549	24312	11612	8198	14423	10957	6971.8	6499.6	14103	0	12206	0	12456	8145	0	11302	5092.3	10629	13353	0	11317	12171	7786.6	8542.6	10843	16766	11777	5244	9185.9	13791	12557	12567	12406	14736	13545	6218.7	10718	12091	7206.5	9783.8	14981	14232	7269	7107.8	7523.9	13629	0	6254.8	10376	13879	8809.4	13758	12953	9580.3	5296.2	12696	18659	10800	19289	23991	15421	8747.8	17312	16501	14210	13302	12963	23079	0	20619	9610.8	13453	0	14516	17048	14081	10739	11743	18749	15132	29065	14818	12480	18277	16170	19437	5497.6	15559	10966	14597	0	13533	11869	14060	0	20109	12826	11551	16783	6648.7	24505	17743
